CUI_ID,Gene
C3147767,mageb6p1
C1416985,magec1
C1422072,magec2
C1428266,magec3
C0960824,maged1
C1334472,maged1
C1424211,maged2
C1428262,maged4
C1825937,maged4b
C1428262,magee1
C2681922,magee1
C3540514,magee1
C1537641,magee2
C1537642,magef1
C1537643,mageh1
C1416986,magel2
C1427865,magi1
C1825938,magi2
C1825939,magi3
C4521270,magi3
C2239664,magix
C1416987,magoh
C2239665,magohb
C2239666,magt1
C1416988,mak
C1538267,mak
C1422151,mak16
C1416989,mal
C1422572,mal
C1424810,mal
C3273340,mal
C3273341,mal
C3540595,mal
C1537647,malat1
C1416990,mall
C1416991,malt1
C1881915,malt1
C1428190,mamdc2
C1825940,mamdc4
C1422120,maml1
C1424132,maml2
C2987161,maml2
C1424142,maml3
C1413834,mamld1
C1835906,mamstr
C1416992,man1a1
C1416993,man1a2
C1416994,man1b1
C1425996,man1c1
C1416995,man2a1
C1416996,man2a2
C1416997,man2b1
C1428881,man2b2
C1416998,man2c1
C1416999,manba
C1423737,manbal
C1427293,manea
C1825941,maneal
C1332114,manf
C1537648,mansc1
C3147768,mansc4
C0025627,maoa
C1417001,maoa
C1417002,maob
C1417003,map1a
C1423731,map1a
C0250759,map1b
C1417004,map1b
C1417005,map1lc3a
C1421946,map1lc3b
C2681655,map1lc3b2
C1825942,map1lc3c
C1825943,map1s
C1417006,map2
C1424480,map2
C1334474,map2k1
C1434639,map2k1
C1434641,map2k2
C1456385,map2k2
C1456386,map2k3
C1417008,map2k4
C1434639,map2k4
C1442512,map2k5
C1334475,map2k6
C1435639,map2k6
C1456387,map2k7
C1367675,map3k1
C1367798,map3k1
C1417009,map3k10
C1417010,map3k11
C1417011,map3k12
C1417012,map3k13
C1537649,map3k15
C1417013,map3k2
C1442513,map3k3
C1456388,map3k4
C1417014,map3k5
C1417015,map3k6
C1334477,map3k7
C1435846,map3k7
C1307220,map3k8
C1337108,map3k8
C1417016,map3k9
C0127014,map4
C1417017,map4
C1417018,map4k1
C1417019,map4k2
C1417020,map4k3
C2742126,map4k3
C1367671,map4k4
C1431671,map4k4
C1417021,map4k5
C1417022,map6
C1825945,map6d1
C1417023,map7
C1826902,map7d1
C2239667,map7d2
C2239668,map7d3
C1825946,map9
C1366882,mapk1
C2713871,mapk1
C1334478,mapk10
C1455843,mapk10
C1366875,mapk11
C1456378,mapk11
C1366897,mapk12
C1458133,mapk12
C1366898,mapk13
C1456416,mapk13
C0257535,mapk14
C1366876,mapk14
C1456380,mapk14
C1537655,mapk15
C2239669,mapk1ip1l
C1366765,mapk3
C4082284,mapk3
C0532059,mapk4
C1334479,mapk4
C0246486,mapk6
C1334480,mapk6
C1174318,mapk7
C1334481,mapk7
C0380051,mapk8
C1367731,mapk8
C1417024,mapk8ip1
C1417025,mapk8ip2
C1417026,mapk8ip3
C1334482,mapk9
C1367019,mapk9
C1425758,mapkap1
C3539675,mapkap1
C0248446,mapkapk2
C1442514,mapkapk2
C0388213,mapkapk3
C1417028,mapkapk3
C0672273,mapkapk5
C1417029,mapkapk5
C1825947,mapkbp1
C1332099,mapre1
C1334483,mapre1
C1417030,mapre2
C1417031,mapre3
C1446659,mapt
C1826273,marc2
C1537656,march1
C1826841,march10
C2239674,march11
C1537657,march2
C1537658,march3
C1537659,march4
C1537660,march5
C1537661,march6
C1537662,march7
C1537663,march8
C1537664,march9
C0378964,marcks
C1416956,marcks
C1537665,marcksl1
C1417032,marco
C1417033,mark1
C1414387,mark2
C1417034,mark3
C1422048,mark4
C0242747,mars
C1417035,mars
C1537666,mars2
C1428734,marveld1
C1537667,marveld2
C1537668,marveld3
C0812372,mas1
C1622222,mas1
C1422304,mas1l
C1417036,masp1
C1417037,masp2
C1424735,mast1
C1537669,mast1
C3542416,mast1
C1425969,mast2
C1610407,mast2
C1425970,mast3
C1537670,mast4
C1425975,mastl
C1417038,mat1a
C1417039,mat2a
C1417040,mat2b
C0250935,matk
C1334485,matk
C1417041,matn1
C1417042,matn2
C1417043,matn3
C1417044,matn4
C1417046,matr3
C1428798,mau2
C1864770,mavs
C0127092,max
C0806909,max
C0919516,max
C0919551,max
C1417047,maz
C0024853,mb
C0025746,mb
C1417048,mb
C1706181,mb
C3147783,mb21d1
C3811748,mb21d1
C3147784,mb21d2
C1414134,mbd1
C1417049,mbd1
C1417050,mbd2
C1427861,mbd2
C1417051,mbd3
C1427862,mbd3
C1423722,mbd3l1
C1425580,mbd3l2
C3470940,mbd3l3
C3470941,mbd3l4
C3470942,mbd3l5
C0766421,mbd4
C1417052,mbd4
C1426942,mbd5
C1426943,mbd6
C0649349,mbip
C1426932,mbip
C1417054,mbl2
C2681656,mblac1
C2681657,mblac2
C1417055,mbnl1
C1424516,mbnl2
C1427004,mbnl3
C1427626,mboat1
C1538505,mboat2
C1825948,mboat4
C1423536,mboat7
C0014063,mbp
C0065661,mbp
C1417057,mbp
C1418889,mbp
C1567500,mbp
C2346907,mbp
C2347054,mbp
C4054450,mbp
C1426491,mbtd1
C2744260,mbtd1
C1423502,mbtps1
C1423501,mbtps2
C1417061,mc1r
C4082292,mc1r
C1417062,mc2r
C1417063,mc3r
C0527721,mc4r
C1417064,mc4r
C1417065,mc5r
C0386212,mcam
C1334487,mcam
C3469821,mcart2
C3469822,mcart6
C1825950,mcat
C0007129,mcc
C0162804,mcc
C1447119,mcc
C1832020,mcc
C2247023,mcc
C1417066,mccc1
C1417067,mccc2
C1427068,mccd1
C1424510,mcee
C0069500,mcf2
C0812211,mcf2
C1422768,mcf2l
C1537672,mcf2l2
C1425524,mcfd2
C1825952,mchr1
C1825953,mchr2
C0215343,mcl1
C1366587,mcl1
C1334488,mcm10
C1334489,mcm2
C1437703,mcm2
C1334490,mcm3
C1417072,mcm3ap
C0663296,mcm4
C1334491,mcm4
C0296863,mcm5
C1334492,mcm5
C1333240,mcm6
C1334493,mcm6
C1334494,mcm7
C1424025,mcm8
C1427573,mcm9
C1538419,mcmbp
C3470944,mcmdc2
C1421947,mcoln1
C1421948,mcoln2
C1421949,mcoln3
C1138529,mcph1
C1417075,mcph1
C1855081,mcph1
C1417080,mcrs1
C1825954,mctp1
C1825955,mctp2
C1334497,mcts1
C1428048,mcts1
C1824637,mcu
C1427378,mdc1
C1417085,mdfi
C1537673,mdfic
C1426132,mdga1
C1426462,mdga2
C1417087,mdh1
C1425117,mdh1b
C1417088,mdh2
C4083833,mdh2
C0083453,mdk
C1334498,mdk
C1835009,mdk
C1537674,mdm1
C0812222,mdm2
C0971008,mdm2
C1417089,mdm4
C2981746,mdm4
C1425432,mdn1
C2829651,mdp1
C0082512,mds1
C1417091,mds1
C1705697,mds1
C1825956,mds2
C3273522,mds2
C1417092,me1
C1422745,me1
C1332751,me2
C1417093,me2
C1418331,me2
C1706042,me2
C1417094,me3
C1418352,me3
C1825957,mea1
C1823768,meaf6
C0812271,mecom
C0173924,mecp2
C1417098,mecp2
C2697959,mecp2
C1825958,mecr
C1335237,med1
C1417052,med1
C3812251,med1
C1825959,med10
C1825960,med11
C1537677,med12
C1537678,med12l
C1427770,med13
C1427815,med13l
C1332781,med14
C0378666,med15
C1422509,med15
C1424995,med16
C1332784,med17
C1537679,med18
C1537680,med19
C1540052,med20
C1420526,med21
C1420530,med22
C1332782,med23
C1420530,med24
C1427816,med24
C1537676,med25
C1537681,med25
C1332785,med26
C1332786,med27
C1537682,med28
C1537429,med29
C1427864,med30
C1537683,med31
C1537675,med4
C1334499,med6
C1706552,med6
C1332787,med7
C1426572,med8
C1537676,med9
C1417099,mef2a
C1417101,mef2b
C4085290,mef2bnb
C1417102,mef2c
C1417103,mef2d
C0024965,mefv
C1417104,mefv
C1825964,megf10
C1825965,megf11
C1825961,megf6
C1825962,megf8
C1825963,megf9
C1837417,mei1
C1537684,meig1
C1334040,meis1
C1334501,meis1
C1417106,meis2
C3542427,meis2
C1428869,meis3
C1424606,melk
C1422348,memo1
C1832610,memo1
C0025267,men1
C0694884,men1
C1321894,men1
C1704889,men1
C1417111,meox1
C1417112,meox2
C1417113,mep1a
C1417118,mep1b
C1826417,mepce
C1421950,mepe
C1259418,mertk
C1364081,mertk
C1706554,mertk
C4318438,mertk
C1422032,mesdc1
C1422033,mesdc2
C3273810,mesdc2
C3273811,mesdc2
C1825968,mesp1
C1825969,mesp2
C1272677,mest
C1417122,mest
C0025646,met
C0376353,met
C0428210,met
C1417123,met
C1419433,met
C1550543,met
C1704823,met
C1822773,met
C2983100,met
C4317104,met
C1423731,metap1
C1853222,metap1d
C1424480,metap2
C1537685,metrn
C1537686,metrnl
C1417124,mettl1
C4320146,mettl10
C1824291,mettl11a
C2681658,mettl11b
C2681659,mettl12
C1537454,mettl13
C2681660,mettl14
C1537687,mettl15
C1825971,mettl16
C1825972,mettl17
C1823772,mettl18
C1824168,mettl19
C2681279,mettl20
C1825253,mettl21a
C1825254,mettl21b
C2681286,mettl21c
C3147805,mettl21d
C1824421,mettl22
C2681299,mettl23
C1825973,mettl2a
C1825974,mettl2b
C1424999,mettl3
C1428406,mettl4
C1537689,mettl5
C1825975,mettl6
C1825976,mettl7a
C1825977,mettl7b
C1825978,mettl8
C1825979,mettl9
C1970246,mex3a
C1538845,mex3b
C1538844,mex3c
C1424512,mex3d
C1417126,mfap1
C1417127,mfap2
C1417128,mfap3
C1537690,mfap3l
C1417129,mfap4
C1428886,mfap5
C1540223,mff
C0388561,mfge8
C1334502,mfge8
C1705372,mfge8
C1334503,mfhas1
C1417130,mfi2
C1425402,mfn1
C1424611,mfn2
C1334504,mfng
C1334632,mfng
C1425327,mfrp
C1537691,mfsd1
C1970410,mfsd10
C2239682,mfsd11
C3470954,mfsd12
C1825980,mfsd2a
C2829656,mfsd2b
C1825981,mfsd3
C1825983,mfsd5
C2681661,mfsd6
C2681662,mfsd6l
C1825984,mfsd7
C1970174,mfsd8
C1825985,mfsd9
C0026251,mga
C0065879,mga
C0376337,mga
C1417132,mga
C1422345,mga
C1417132,mgam
C1417133,mgat1
C1537930,mgat1
C1417134,mgat2
C1537931,mgat2
C1417135,mgat3
C1537932,mgat3
C1417136,mgat4a
C1417137,mgat4b
C1825986,mgat4c
C1417138,mgat5
C1428351,mgat5b
C1824881,mgc15476
C1538246,mgc33414
C1823651,mgc33530
C3811518,mgc42105
C2240104,mgc99813
C1417143,mgea5
C1442515,mgll
C0069197,mgmt
C1148695,mgmt
C1334505,mgmt
C0065752,mgp
C1334506,mgp
C1744544,mgp
C1426811,mgrn1
C1417145,mgst1
C1417146,mgst2
C1417147,mgst3
C1417154,mia
C1425512,mia2
C2828944,mia2
C1825987,mia3
C1537692,mib1
C1537693,mib2
C0066503,mica
C0700319,mica
C1417162,mica
C1537694,mical1
C1537695,mical2
C1537696,mical3
C1825988,micalcl
C1825989,micall1
C1825990,micall2
C1417163,micb
C1417167,mid1
C2698218,mid1
C2986643,mid1
C1537697,mid1ip1
C1417168,mid2
C1424166,midn
C1825991,mier1
C1825992,mier2
C1825993,mier3
C0024429,mif
C1334507,mif
C1335798,mif
C1412384,mif
C1704874,mif
C1704875,mif
C1870471,mif
C3538735,mif
C4281719,mif
C4281724,mif
C1825994,mif4gd
C1837442,miip
C1426245,mina
C1537698,mink1
C1417169,minpp1
C2681663,mios
C1825995,miox
C0376579,mip
C1150195,mip
C1416706,mip
C1417170,mip
C1417171,mip
C1851100,mip
C2350701,mip
C2681653,mip
C2986779,mip
C4083126,mip
C1417171,mipep
C1427563,mipol1
C2826021,mir-223
C3147914,mir3654
C3147824,mir497hg
C1428927,mir7-3hg
C1537921,mis12
C1412969,mis18a
C1426763,mis18bp1
C1826254,mitd1
C0218694,mitf
C1417172,mitf
C1421951,mixl1
C0208804,mki67
C1334508,mki67
C1425119,mki67ip
C0948368,mkks
C1417174,mkks
C1422572,mkl1
C3273341,mkl1
C1537922,mkl2
C1417175,mkln1
C1417176,mknk2
C1417177,mkrn1
C1417178,mkrn2
C1417179,mkrn3
C1417180,mkrn4p
C1417186,mks1
C3714506,mks1
C1826256,mkx
C1334510,mlana
C1522481,mlana
C3146272,mlana
C1424729,mlc1
C1858854,mlc1
C2681835,mlec
C1417188,mlf1
C1438252,mlf1
C1427498,mlf1ip
C1417189,mlf2
C0252642,mlh1
C0879389,mlh1
C4521450,mlh1
C1333233,mlh3
C1334511,mlh3
C1427504,mlip
C1537924,mlkl
C4521461,mlkl
C0919528,mll
C1527868,mll
C1706584,mll
C1317895,mll2
C1334512,mll2
C1847413,mll2
C3889649,mll2
C1122016,mll3
C1422165,mll3
C1334512,mll4
C1704944,mll4
C1847413,mll4
C3888275,mll4
C3889649,mll4
C1425586,mll5
C2985431,mll5
C1333335,mllt1
C1334513,mllt1
C1706227,mllt1
C1423947,mllt10
C2827462,mllt10
C1826257,mllt11
C3273390,mllt11
C0216705,mllt3
C1334515,mllt3
C1704965,mllt3
C0667316,mllt4
C1334516,mllt4
C1706479,mllt4
C1417190,mln
C3815103,mln
C1537925,mlnr
C1428884,mlph
C2677317,mlst8
C0175544,mlx
C1537926,mlx
C1826258,mlxip
C1826259,mlxipl
C1417196,mlycd
C1425842,mmaa
C1426171,mmab
C1826260,mmachc
C1538998,mmadhc
C2700105,mmadhc
C1417198,mmd
C1537927,mmd2
C2750077,mmd2
C0066662,mme
C1366499,mme
C1417201,mme
C1549981,mme
C3887624,mme
C1826261,mmel1
C2681836,mmgt1
C0127082,mmp1
C1417199,mmp1
C2001899,mmp1
C2698023,mmp1
C1417200,mmp10
C1366519,mmp11
C1723260,mmp11
C1417202,mmp13
C0671550,mmp14
C1417203,mmp14
C1417204,mmp15
C1417205,mmp16
C1417206,mmp17
C1417207,mmp19
C0172537,mmp2
C1334522,mmp2
C2698024,mmp2
C1417208,mmp20
C1422589,mmp21
C1417210,mmp23b
C1417211,mmp24
C0912013,mmp25
C1422507,mmp25
C1422510,mmp26
C1422511,mmp27
C0164371,mmp3
C1366358,mmp3
C1619831,mmp3
C1723257,mmp3
C1417212,mmp7
C2698026,mmp7
C1417213,mmp8
C1721358,mmp8
C2698027,mmp8
C0165519,mmp9
C1334523,mmp9
C2698028,mmp9
C1417215,mmrn1
C1426507,mmrn2
C1422218,mms19
C1427566,mms22l
C1417217,mn1
C1667751,mn1
C1417218,mnat1
C1826262,mnd1
C1417219,mnda
C1826263,mns1
C1417222,mnt
C1513398,mnt
C1415596,mnx1
C3273490,mnx1
C1424473,moap1
C1537929,mob1a
C2677742,mob2
C3471110,mob3c
C1428892,mobkl1a
C1537929,mobkl1b
C1428282,mobkl2b
C1424857,mobkl3
C1417223,mobp
C1425386,mocos
C1417224,mocs1
C1417227,mocs2
C1423714,mocs3
C1417228,mog
C1537930,mogat1
C1537931,mogat2
C1537932,mogat3
C1832467,mogs
C1366622,mok
C1537933,mon1a
C1537934,mon1b
C1826264,mon2
C1826265,morc1
C1826266,morc2
C1826267,morc3
C1826268,morc4
C1424676,morf4l1
C1424591,morf4l2
C1826269,morn1
C1826270,morn2
C1826271,morn3
C1428334,morn4
C1425122,morn5
C0001815,mos
C0026574,mos
C0026987,mos
C1425386,mos
C3813178,mos
C3853646,mos
C1826272,mosc1
C1826273,mosc2
C1428457,mospd1
C1428699,mospd2
C1428444,mospd3
C1417230,mov10
C1417231,mov10l1
C1427285,moxd1
C1417235,mpdu1
C1417236,mpdz
C1825867,mpdz
C1835860,mpeg1
C1417239,mpg
C1417241,mphosph10
C1417242,mphosph6
C1969012,mphosph8
C1417243,mphosph9
C0663932,mpi
C1417244,mpi
C2923434,mpi
C0066776,mpl
C0175410,mpl
C0218227,mpl
C0812295,mpl
C2239756,mpnd
C0027021,mpo
C0175313,mpo
C0919350,mpo
C1151518,mpo
C1417245,mpo
C2698399,mpo
C1310246,mpp1
C1334525,mpp1
C1335296,mpp1
C1417240,mpp1
C4284630,mpp1
C1334526,mpp2
C1335297,mpp2
C1414685,mpp2
C3538717,mpp2
C0762540,mpp3
C1334527,mpp3
C1416420,mpp4
C1422145,mpp4
C1421870,mpp5
C1425695,mpp5
C1417242,mpp6
C1425357,mpp6
C1413375,mpp7
C1428604,mpp7
C1423889,mppe1
C1826275,mpped1
C1826276,mpped2
C2681837,mprip
C1417246,mpst
C1417247,mpv17
C1826277,mpv17l
C2681838,mpv17l2
C1417248,mpz
C1334528,mpzl1
C1334837,mpzl1
C1414478,mpzl2
C2239757,mpzl3
C1415592,mr1
C1418706,mr1
C1416920,mrap
C1537935,mrap
C2681839,mrap2
C1335594,mras
C1367476,mras
C1424610,mrc2
C1417250,mre11a
C3273855,mre11a
C1826278,mreg
C1537937,mrfap1
C1537938,mrfap1l1
C1428882,mrgprd
C1428991,mrgpre
C1428415,mrgprf
C1428416,mrgprg
C1826279,mrgprx1
C1826280,mrgprx2
C1826281,mrgprx3
C1826282,mrgprx4
C2681840,mri1
C1540309,mro
C1422719,mrp63
C1422534,mrpl1
C1422379,mrpl10
C1422367,mrpl11
C1419694,mrpl12
C1422537,mrpl13
C1422538,mrpl14
C1422376,mrpl15
C1422378,mrpl15
C1422682,mrpl16
C1422377,mrpl17
C1422683,mrpl18
C1422376,mrpl19
C1422380,mrpl2
C1422684,mrpl20
C1422685,mrpl21
C1422686,mrpl22
C1422697,mrpl22
C1419646,mrpl23
C1422366,mrpl24
C1422689,mrpl27
C1422698,mrpl27
C1422365,mrpl28
C1422690,mrpl28
C1419695,mrpl3
C1422365,mrpl30
C1422364,mrpl32
C1422538,mrpl32
C1422693,mrpl33
C1422694,mrpl34
C1422695,mrpl35
C1422696,mrpl36
C1422363,mrpl37
C1422362,mrpl38
C1422361,mrpl39
C1422535,mrpl4
C1422697,mrpl40
C1422698,mrpl41
C1422699,mrpl42
C1422722,mrpl43
C1424465,mrpl44
C1412889,mrpl46
C1424467,mrpl47
C1424468,mrpl48
C1412875,mrpl49
C1424469,mrpl50
C1422368,mrpl51
C1424470,mrpl52
C1424483,mrpl53
C1424484,mrpl54
C1424485,mrpl55
C1422536,mrpl9
C1422708,mrps10
C1422374,mrps11
C1419696,mrps12
C1424441,mrps12
C1422373,mrps14
C1422710,mrps15
C1422372,mrps16
C1422371,mrps17
C1422720,mrps18a
C1422721,mrps18b
C1424453,mrps18c
C1422701,mrps2
C1422370,mrps21
C1422713,mrps22
C1422714,mrps23
C1422715,mrps24
C1422716,mrps25
C1422369,mrps26
C1422717,mrps27
C1422718,mrps28
C1424455,mrps28
C1418410,mrps30
C1424452,mrps31
C1424454,mrps33
C1424441,mrps34
C1422718,mrps35
C1424455,mrps35
C1424451,mrps36
C1422704,mrps5
C1422375,mrps6
C1422705,mrps7
C1422707,mrps9
C0893208,mrrf
C1417252,mrrf
C2829903,mrrfp1
C2239758,mrs2
C1826303,mrto4
C0767190,mrvi1
C1334530,mrvi1
C1417326,ms4a1
C1417327,ms4a1
C3539705,ms4a1
C3887681,ms4a1
C1421953,ms4a10
C1421955,ms4a10
C1421955,ms4a12
C1826307,ms4a13
C2681843,ms4a14
C1537979,ms4a15
C2829904,ms4a18
C1417326,ms4a2
C1417327,ms4a2
C1706319,ms4a2
C1417328,ms4a3
C1421956,ms4a4a
C1422542,ms4a4e
C1421959,ms4a5
C1421960,ms4a6a
C1422543,ms4a6e
C1421956,ms4a7
C1421963,ms4a7
C1421965,ms4a8b
C3471116,msantd1
C3471117,msantd2
C3471119,msantd3
C0074299,msc
C1334531,msc
C1431322,msc
C2828209,msc
C1826308,msgn1
C0879290,msh2
C1333234,msh2
C4522159,msh2
C0210995,msh3
C0879392,msh3
C0667839,msh4
C1334532,msh4
C1417334,msh5
C0879393,msh6
C1563392,msh6
C4521225,msh6
C1417335,msi1
C1425623,msi2
C2984187,msi2
C1420286,msl1
C2681844,msl1
C1826309,msl2
C1845101,msl3
C0380162,msln
C1334533,msln
C2681845,mslnl
C2677316,msmp
C0128818,msn
C1417371,msn
C1549983,msn
C1417374,msr1
C1151604,msra
C1417375,msra
C1537981,msrb2
C1537982,msrb3
C1417377,mst1
C1420481,mst1
C3274759,mst1
C1417386,mst1p9
C0215510,mst1r
C1364082,mst1r
C1704879,mst1r
C1845191,mst4
C1333667,mstn
C1826310,msto1
C1417387,msx1
C1435681,msx1
C1704881,msx1
C1417388,msx2
C1537987,mt-co3
C1537988,mt-cyb
C1537989,mt-nd1
C1537992,mt-nd4
C1537994,mt-nd5
C1417389,mt1a
C1417390,mt1b
C1417393,mt1e
C1417394,mt1f
C1417395,mt1g
C3539869,mt1g
C1417396,mt1h
C1826314,mt1m
C1417401,mt1x
C1417402,mt2a
C0211547,mt3
C1334534,mt3
C1425724,mt4
C1417405,mta1
C1417406,mta2
C1428257,mta3
C1417407,mtap
C3538784,mtap
C1417411,mtbp
C1425004,mtch1
C1425005,mtch2
C1334535,mtcp1
C1334639,mtcp1
C1420017,mtcp1
C2699241,mtcp1
C2827419,mtcp1
C2827420,mtcp1
C2681847,mtcp1nb
C2827419,mtcp1nb
C1826315,mtdh
C1826316,mterf
C1826317,mterfd1
C1826318,mterfd2
C1826319,mterfd3
C1417130,mtf1
C1417419,mtf1
C1417584,mtf1
C1826320,mtf2
C1826321,mtfmt
C1853254,mtfp1
C1826322,mtfr1
C1826323,mtg1
C1417420,mthfd1
C3539843,mthfd1
C1538020,mthfd1l
C1417422,mthfd2
C3540574,mthfd2
C1538021,mthfd2l
C0066357,mthfr
C0268615,mthfr
C0919427,mthfr
C0048865,mthfs
C1417423,mthfs
C1826324,mthfsd
C1417427,mtif2
C1826325,mtif3
C1417432,mtl5
C0410203,mtm1
C1417434,mtm1
C1417435,mtmr1
C1538022,mtmr10
C1538023,mtmr11
C1538024,mtmr12
C1826326,mtmr14
C1417436,mtmr2
C1417437,mtmr3
C1417438,mtmr4
C1417439,mtmr6
C1417440,mtmr7
C1424575,mtmr8
C1422778,mtmr9
C1417449,mtnr1a
C1442506,mtnr1b
C1426126,mto1
C1307407,mtor
C1414805,mtor
C1428497,mtpap
C1423644,mtpn
C1417453,mtr
C3713294,mtr
C1417454,mtrf1
C1427273,mtrf1l
C3148432,mtrnr2l1
C3148441,mtrnr2l10
C3148433,mtrnr2l2
C3148434,mtrnr2l3
C3148435,mtrnr2l4
C3148436,mtrnr2l5
C3148438,mtrnr2l7
C3148439,mtrnr2l8
C1417458,mtrr
C1453956,mtrr
C1426941,mtss1
C2681848,mtss1l
C0069187,mttp
C1538010,mttp
C1826328,mttp
C1428889,mtus1
C2829906,mtus2
C1417487,mtx1
C1417489,mtx2
C1538025,mtx3
C1417490,muc1
C1612111,muc1
C1705281,muc1
C1417492,muc12
C1423085,muc15
C1423594,muc16
C1424559,muc17
C1422594,muc19
C1428023,muc20
C1427682,muc21
C3151352,muc22
C1417496,muc4
C1417497,muc5ac
C1417498,muc5b
C1417499,muc6
C1417500,muc7
C1334347,mucl1
C1426765,mudeng
C1823782,mul1
C0299544,mum1
C0812314,mum1
C1428883,mum1
C1538027,mum1l1
C2681849,murc
C1428895,mus81
C0066964,musk
C0381678,musk
C1260691,musk
C1367702,musk
C1705284,musk
C1427756,mustn1
C1417504,mut
C4318450,mut
C1425601,muted
C1417505,mutyh
C1879506,mutyh
C1417507,mvd
C3272839,mvd
C1417508,mvk
C0026267,mvp
C0084989,mvp
C0280017,mvp
C0280018,mvp
C0280540,mvp
C0280541,mvp
C0293442,mvp
C1417509,mvp
C1417510,mx1
C1417511,mx2
C1337107,mxd1
C1422344,mxd3
C1422260,mxd4
C0212908,mxi1
C1334536,mxi1
C1417516,mxra5
C1417518,mxra7
C1417519,mxra8
C1417520,myadm
C2681850,myadml2
C0026900,myb
C0072473,myb
C1705286,myb
C0670878,mybbp1a
C1334537,mybbp1a
C0258050,mybl1
C0812292,mybl1
C1705287,mybl1
C0812291,mybl2
C1505106,mybl2
C1705288,mybl2
C1417521,mybpc1
C1417522,mybpc2
C1417523,mybpc3
C4521289,mybpc3
C1417524,mybph
C1826329,mybphl
C0080065,myc
C0086661,myc
C1417525,mycbp
C1428063,mycbp2
C1426327,mycbpap
C0812289,mycl
C0812289,mycl1
C1442805,mycl1
C1705289,mycl1
C1417526,mycl2
C0812287,mycn
C1137610,mycn
C1705027,mycn
C1427964,myct1
C1417530,myd88
C2983365,myd88
C1425192,myef2
C1417531,myeov
C1417532,myf5
C1417533,myf6
C1417534,myh1
C1417535,myh10
C1334538,myh11
C1336017,myh11
C1705290,myh11
C1417536,myh13
C1423823,myh14
C1427991,myh14
C1538029,myh15
C1417537,myh2
C1417538,myh3
C1417539,myh4
C1417541,myh6
C1417542,myh7
C1423823,myh7b
C1417543,myh8
C1417544,myh9
C3273546,myh9
C1417546,myl1
C2681851,myl10
C2681852,myl12a
C1836604,myl12b
C1417547,myl2
C1417548,myl3
C3815570,myl3
C1417549,myl4
C1417550,myl5
C1417551,myl6
C1826331,myl6b
C1427716,myl7
C1423704,myl9
C1427370,mylip
C0027120,mylk
C1334539,mylk
C1424116,mylk2
C2239763,mylk3
C2239764,mylk4
C2681932,mylpf
C1423084,mynn
C1417556,myo10
C1417557,myo15a
C1422397,myo15b
C2239765,myo16
C1429078,myo18a
C3273772,myo18a
C1425346,myo18b
C1417558,myo1a
C1417559,myo1b
C1417560,myo1c
C1417562,myo1c
C4521509,myo1c
C1417561,myo1d
C1417562,myo1e
C4521290,myo1e
C1417563,myo1f
C4284731,myo1f
C1422252,myo1g
C1422251,myo1h
C1417564,myo3a
C1423588,myo3b
C1417565,myo5a
C1417566,myo5b
C1417567,myo5c
C1417568,myo6
C1417569,myo7a
C1417570,myo7b
C1417571,myo9a
C1417572,myo9b
C1417573,myoc
C1423951,myocd
C1417574,myod1
C1829833,myod1
C1414587,myof
C1417575,myog
C1417576,myom1
C1417577,myom2
C1538031,myom3
C1826332,myot
C1422182,myoz1
C1413006,myoz2
C1425604,myoz3
C1428017,mypn
C1854106,mypop
C2681857,mypop
C1426047,myrip
C1826336,mysm1
C1425187,myst1
C2346922,myst1
C1421709,myst3
C2346924,myst3
C2825105,myst3
C1417584,myt1
C1538658,myt1
C1417585,myt1l
C1826337,mzf1
C2681284,mzt1
C1825273,mzt2a
C1825274,mzt2b
C2239766,n4bp1
C2239767,n4bp2
C2239768,n4bp2l1
C2239769,n4bp2l2
C3148457,n4bp3
C1826338,n6amt1
C4084698,n6amt2
C1538918,naa10
C1538919,naa11
C1538040,naa15
C1538041,naa16
C1423824,naa20
C1824351,naa25
C1826356,naa30
C1537646,naa35
C1825915,naa38
C1826355,naa40
C1826357,naa50
C2681858,naa60
C1412574,naaa
C1422727,naalad2
C1428129,naaladl1
C1826340,naaladl2
C1417588,nab1
C1417589,nab2
C1166931,naca
C1417590,naca
C1452654,naca
C1741845,naca
C4522309,naca
C1538032,naca2
C2239770,naca3p
C2239771,nacad
C1427213,nacc1
C1428294,nacc2
C1150497,nadk
C1826342,nadk
C1826343,nadsyn1
C1412487,nae1
C1424624,naf1
C1969088,naf1
C2239772,naf1
C2240341,nag6
C1417592,naga
C1424796,nagk
C0051437,naglu
C1417593,naglu
C1424946,nagpa
C1540311,nags
C1428488,naif1
C0292991,naip
C1332413,naip
C1969059,nalcn
C1826439,nalp6
C3538811,nalp6
C1428933,nampt
C1571622,nampt
C1427164,nanog
C3148458,nanognb
C1538033,nanogp1
C1427871,nanos1
C1428026,nanos2
C1427754,nanos3
C1826346,nanp
C1426104,nans
C1417595,nap1l1
C1417596,nap1l2
C1417597,nap1l3
C1417598,nap1l4
C1426570,nap1l5
C1826347,nap1l6
C1417599,napa
C1538038,napa
C1423703,napb
C1538039,napb
C1834304,napb
C3273682,napb
C2239773,napepld
C1417600,napg
C1826348,naprt1
C1538038,napsa
C1538039,napsb
C1425069,narf
C1826349,narf
C1422467,narfl
C1538042,narg2
C1384524,nars
C1826350,nars2
C1417601,nasp
C0673024,nat1
C1414357,nat1
C1417602,nat1
C1420212,nat1
